,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
108,1,277.76709,277.80265,277.76932,277.68719,277.75556,277.77561000000003,277.87138,277.90511000000004,277.96173,278.09121,278.07735,277.97688,278.02247,278.1767,278.31067,278.37549,278.44831,278.5356,278.66128,278.70506,278.65832,278.78595,278.79496,278.81859,278.90803,279.70447,282.20167999999995,284.7393,286.82059,286.65495,286.21932999999996,284.95222,283.72279,283.90798,285.85315,287.62897000000004,288.37105,289.015,292.29954,298.78357,310.72856,327.31548,345.61872,368.51023,390.70609,411.06942000000004,431.64110999999997,453.41907000000003,473.13337,489.66209000000003,496.88707999999997,499.04317000000003,499.60444,499.74571,500.07092,500.14752000000004,500.32789,500.18315,500.35375999999997,500.33947,500.6276,500.65076,500.33025999999995,500.30456,500.09365,500.04900999999995,499.81093,499.54765999999995,499.57175,499.41934000000003,498.72615999999994,498.50329000000005,496.89676,494.83865999999995,490.18082000000004,483.30947000000003,473.08222,460.8515,446.17023,430.59232000000003,415.09862000000004,400.07692000000003,386.80085,373.14783,357.19182,342.25548,331.18207,319.14227,308.98747000000003,300.7491,294.91138,291.72708,289.42708,287.86854,286.78441000000004,286.68504,286.4939,286.35452000000004,285.98098999999996,286.00559,286.08475,286.23908,287.15445,289.02967,291.461,293.83308999999997,296.7352,300.51378,302.87289,303.41778999999997,301.82424,299.25937999999996,295.08712,290.78747999999996,286.24843,282.43354,278.99395,276.84608,275.83286,275.49062999999995,275.56394,275.50768,275.87739,276.72805,277.7589,278.85305,280.00052999999997,281.05035,282.02952,283.05634,283.21526,283.18896,283.13877,283.21789,283.24011,283.39027000000004,283.27026,283.17767000000003,283.10132999999996,283.07752,283.01611,282.81633,282.77056,282.56462999999997,282.46805,282.2838,282.12355,282.08575,282.00883,281.96889
5,1,281.57378,281.84321,282.02791,282.85558,282.79537,282.86366,282.69451000000004,282.66362000000004,282.53902999999997,282.47932000000003,282.81284,283.08262,283.12726000000004,283.39902,283.72766,283.78452999999996,284.06101,283.92935,284.03515,284.00062,284.02384,284.09508999999997,284.1622,284.19088,284.23924,284.72342000000003,285.48152999999996,286.76023,288.51406000000003,290.16655,291.66303999999997,293.41757,294.96574,295.07997,295.60567000000003,294.57706,292.97902,290.7918,290.27421,290.67239,291.59956,292.19458,293.77529,295.94436,301.19838,309.15907000000004,318.78108,331.4329,349.4,375.85106,403.59375,408.69697,439.06625,452.92248,467.4917,482.18458,495.87628,504.93604000000005,506.39893,508.21672,508.3494,508.58422,508.18425999999994,508.16825,508.47416,508.75904,509.32039000000003,509.57142999999996,509.72553,509.66826,509.51700999999997,509.21730999999994,509.32412,509.16650999999996,508.56203,508.24012,507.68637,507.61296,507.01592,506.80790999999994,506.51957999999996,505.7521,504.89239000000003,502.18095999999997,499.21095,493.55175999999994,484.57014000000004,472.95217,460.27520999999996,446.40538,431.18143,416.27071,398.87436,383.89531,367.60582,353.93077999999997,341.25352000000004,330.34504,318.95648,309.77117000000004,303.38084,298.06667000000004,293.78878,291.70645,289.81717000000003,289.20952,288.76649,288.07469,287.39251,286.76016,286.38892000000004,286.83038999999997,287.47747000000004,287.45665,287.94045,286.62588999999997,284.96767,282.87584,280.311,277.27109,274.49588,272.09561,270.73883,269.62134,269.17861,269.2244,269.52849,269.75,269.87889,269.86645,269.88293,269.9514,270.26104,270.60972000000004,271.50683,272.52907999999996,273.61114,274.1436,274.26079,274.22738,273.97737,273.20628999999997,272.37097,271.35261,270.78141,270.18779,269.73203,269.30213,269.23593,269.07147000000003
0,1,253.62452000000002,253.60407,253.56297999999998,253.71716,253.76865,253.52697,253.5,253.645,253.73617000000002,253.53632000000002,253.59095,253.38573,253.15595,252.99518999999998,253.25163999999998,257.07766000000004,263.28897,270.09111,277.52387999999996,282.22727000000003,284.24647999999996,285.63506,285.42264,285.81624,287.66306000000003,290.60208,292.94417000000004,294.13548,294.99739,296.1482,299.52716000000004,305.71145,318.4414,335.41765,353.62577000000005,372.33256,390.46617000000003,405.61144,420.00268,432.14739000000003,443.28033,452.06791,459.25575,466.2754,471.56434,477.51042,481.44802999999996,485.68462999999997,488.40247,489.16265999999996,490.96903,491.27377,491.28570999999994,491.99919000000006,492.20574000000005,492.24057999999997,492.1775,491.90032,491.72675999999996,492.01359,492.06139,491.69704,491.27348,491.29794000000004,491.48785,490.94775999999996,491.05445999999995,491.07718,491.64829000000003,491.40152,491.32207999999997,491.77806,492.01105,492.12382,492.11485,491.79042000000004,491.71610999999996,491.78216,491.84622,492.03614000000005,492.17869,492.45447,492.22815,492.58894000000004,492.87047,492.44793,492.18617,492.71307,492.83517,492.63274,492.9471,492.67304,492.97927000000004,492.43592,492.04745,492.16076,491.6748,490.83185999999995,489.26024,486.30776,481.89064,475.54703,467.62419000000006,457.58044,446.01257999999996,432.75305,417.97421,402.18619,386.18153,369.72818,354.90505,340.6149,328.25718,315.72373999999996,306.15615,298.69565,291.73276,285.86756,281.71781,279.13489,277.94951000000003,277.32794,277.6777,277.33673999999996,277.53938,277.77266000000003,277.75117,277.85658,277.62037000000004,277.55436000000003,276.8797,276.20476,275.97038,275.32485,274.48623,273.5359,272.5093,270.51874,268.5588,264.46254,256.31135,246.87071,237.45856,230.15337000000002,229.09487000000001,231.29132,238.20686,244.92482,249.38492999999997,251.24661
17,1,822.7574,822.47419,822.1443,821.83596,821.50874,821.3308400000001,821.14887,821.07938,821.0418,821.25488,821.72499,822.23842,824.46777,829.11798,838.8572,855.0954300000001,876.1967400000001,899.9721699999999,922.95365,941.32416,952.6556199999999,957.4087,956.36445,951.9648099999999,945.67156,939.09463,933.1945400000001,928.36951,928.54015,929.28811,930.3427,931.3646699999999,932.8992400000001,932.28216,929.1297300000001,926.9015699999999,927.37775,926.96164,928.17174,932.73822,940.46466,957.47415,876.71142,873.33417,871.3980300000001,866.9046699999999,864.06664,860.38994,1180.4076,1206.3137,1230.2332,1250.8142,1270.5013,1288.5549,1304.991,1317.4771,1328.7723,1337.0862,1339.977,1341.6645,1342.4204,1342.6863,1343.0315,1343.3044,1343.3841,1343.5218,1343.5797,1343.5339999999999,1343.5124,1343.6176,1343.3792,1343.4642,1343.5653,1343.6148,1343.2375,1341.9196,1338.9344,1332.201,1320.1454,1302.2253,1279.015,1251.7247,1219.995,1186.6101,1154.529,1117.7245,1082.2376,1050.1829,1015.5802,987.40629,964.50925,947.91221,936.67668,928.54618,923.7402599999999,920.8345199999999,919.0791,918.2882400000001,918.3888699999999,919.48379,922.1509199999999,925.81206,929.6727,932.1894300000001,933.6624199999999,934.83063,936.7788099999999,938.3321599999999,937.4050800000001,940.33649,949.02988,958.28616,968.60192,975.45686,973.76312,963.32781,945.63011,922.79702,897.1216199999999,871.5978,850.1017699999999,835.13265,828.23112,827.12409,826.0486099999999,824.2486299999999,822.98406,823.28327,824.54787,825.68133,825.83839,825.60087,825.1184900000001,824.85646,825.07559,825.9888,826.45343,826.66972,826.76183,826.8408599999999,826.98308,827.05713,827.0672,827.0032,826.96014,826.88054,826.7912200000001,826.6750099999999,826.6016599999999,826.5418
127,1,329.96943,330.21042,330.80908999999997,331.13455,331.70597999999995,332.81683,335.26712000000003,339.73555,347.40955,358.25254,370.55167,383.22303,394.48866,403.43207,410.2374,413.98415,414.99971,413.90493,411.34168999999997,408.09339,407.18882,407.4664,407.02271,404.34681,402.22106,402.05908,402.59902,403.58268,403.38699999999994,403.75009,406.47161,410.1058,416.15596,425.92732,440.8325,460.9828,487.12677,518.50711,552.91046,588.47522,624.09228,657.61275,686.81015,712.431,735.43998,756.1324599999999,773.55309,787.6111599999999,800.0187400000001,810.3133,820.41015,829.48433,837.5483,844.0853099999999,849.97821,855.31707,859.2198699999999,861.5478400000001,862.3186300000001,862.6831400000001,862.6716,862.9259400000001,862.8407,863.08425,863.2330900000001,863.5786400000001,863.97595,864.30859,864.38814,864.47681,864.1234599999999,863.9881300000001,863.87548,863.7348199999999,863.14605,862.84805,861.98054,860.3693900000001,857.5418400000001,852.95882,846.2859300000001,836.93081,823.6668099999999,805.8496299999999,785.0495900000001,760.65062,733.41455,704.50674,675.59385,646.17725,616.36275,586.00601,557.43171,528.69765,503.24821,480.93293,462.91526,449.51991,439.47945999999996,431.64999000000006,425.77207000000004,421.49777,418.35247999999996,416.35411,415.21131,415.15726,415.71963999999997,416.38177,416.49145,416.37707,416.03032,415.12416,414.15623999999997,412.20927,409.29404,406.66405,403.09176,398.90328,395.70196,392.65731,389.66306000000003,388.34845,388.24255,387.59136,385.73387,382.95197,377.69675,370.12972,360.17087000000004,349.14072000000004,338.28418999999997,329.84969,324.45507000000003,322.8336,324.03578,327.03104,329.97458,332.43168,334.54835,336.92809,338.56624,339.95858,340.74924,341.18647999999996,341.2626,341.30244,341.22671,341.24725,341.31177,341.63875
46,1,269.01867999999996,269.44242,269.70387999999997,270.04886,270.91747999999995,271.63723999999996,272.84702000000004,274.63922,276.56728,278.51605,280.77719,282.74102999999997,284.27746,285.72631,286.75882,287.50967,288.28737,288.51142999999996,289.02674,289.75388,289.42485,288.74722,288.13473999999997,286.90765,284.57062,282.3956,279.36982,276.80897999999996,275.44833,276.91298,279.88455,283.70106,287.94277,289.73065,291.79738,295.42382000000003,300.61495,309.79041,322.08114,337.52834,359.90067999999997,380.2045,398.49682,415.65492,433.22024000000005,450.82139000000006,470.45,489.2233,509.43952,521.60973,526.37099,529.09249,530.30233,531.194,531.5029099999999,531.8851599999999,532.35511,532.81286,533.1495,533.73404,533.56579,533.62542,533.61157,533.27732,533.09701,532.3093700000001,530.07686,525.45038,515.03175,503.1798,486.65497999999997,468.92350999999996,448.63138,428.00652,407.78297000000003,389.1854,369.71922,353.64013,336.97083,325.15125,314.37775,306.15747000000005,299.176,294.69546,291.65033999999997,289.21558,287.19312,285.8236,284.93412,283.83578,283.12007,282.79284,282.17114,282.0024,281.53771,280.56967000000003,279.96562,280.18055,282.46305,284.79542999999995,287.51847000000004,289.85503,290.22008999999997,290.05978999999996,287.81721,284.64461,279.94936,273.52678,267.05537000000004,262.88673,261.33979,260.76709,261.18197000000004,261.88065,262.55699,263.34698,263.70761,263.6691,263.6823,263.61542000000003,263.50609,263.32501,262.844,262.32396,261.86088,261.16297000000003,260.43315,259.98966,259.70055,259.43663,259.17068,259.22947,259.2589,259.13014,259.07161,259.23762,259.53596,259.89342,260.86297,261.85857999999996,262.55664,263.54341,264.20046,264.18627000000004,264.36249,264.53382999999997,264.28859,264.3385,264.36019,264.55634
26,1,226.22222000000002,226.19544,225.84817999999999,226.04493,227.07351,229.16162999999997,231.2762,233.94686000000002,237.03578,239.08077000000003,240.94779,242.70944,243.68221,244.16032,244.55149,244.81704,244.89063,244.84766000000002,244.7026,244.35209,242.66705,240.98348,236.90127999999999,230.29657999999998,218.56358999999998,207.83864,199.18634,194.48613999999998,193.86061,194.87815,199.41681,205.23767,210.7863,214.48681000000002,217.05327000000003,218.73106,220.6417,223.36687,225.6001,227.90241,230.9254,232.43319,234.2706,237.14903999999999,240.41268,244.32433999999998,248.54342999999997,252.27247999999997,256.51257999999996,261.85885,269.14097000000004,279.71643,294.0123,311.26301,332.86367,357.42382000000003,383.34751,406.86009,427.5802,445.69175,462.63580999999994,477.13469000000003,493.31685999999996,504.66967999999997,512.07228,516.59653,518.2697900000001,518.3388,520.04624,514.84857,513.05831,512.08972,511.27634000000006,514.62413,514.7894,518.61781,519.04652,521.27323,521.60803,520.32212,518.0973299999999,515.1411099999999,507.82737000000003,495.20665,486.51103,475.30914,464.29553,455.15446,451.84808,450.733,452.50025,457.03825,459.1996,459.80422999999996,458.45019,454.43226,446.09747000000004,432.53947,416.83016000000003,399.88138,382.60354,362.44728,343.93124,322.36413,301.66799,284.19043999999997,268.81366,255.67119,246.2628,239.60762999999997,235.89725,235.08701000000002,236.82772000000003,239.57985,243.31246000000002,247.13457000000002,250.77603,255.05024,259.76568,264.30275,268.02186,271.09132999999997,274.5075,277.96564,280.84922,283.9804,286.95033,290.23123,294.73007,297.59357,301.60399,305.41384,308.07597000000004,309.57178,311.28571,313.37686,315.0174,315.6726,315.94136000000003,316.20642999999995,316.92572,316.91992999999997,316.10183,314.29773,311.05365,307.49382,304.28125,301.23123,297.24221,294.70432
74,1,280.27684,280.23692,280.2717,280.32532000000003,280.33052000000004,280.47957,280.46259,280.54355,280.55699,280.62962999999996,280.55329,280.68011,280.68814,280.75821,280.85225,280.78511000000003,280.59396,280.48093,280.49715,280.53204,280.42048,280.3822,280.25071,280.25212,280.32277999999997,280.84486,283.05879,285.86771,287.57705,287.68428,287.12658,284.99269,283.87969,283.80126,284.89588,286.51865,287.62426,289.32336000000004,292.80485,298.4,311.36216,326.64139,345.90119,367.5504,387.19551,407.9298,428.33025999999995,449.1568,470.15618,486.87947,495.92533,499.46625,499.22123,500.29490999999996,499.74507,499.93657,499.62125999999995,499.39699,499.40749000000005,499.43575999999996,500.56959000000006,500.85337000000004,500.98757,500.66935,499.53809,500.63005,499.90320999999994,500.36714000000006,498.92605,498.93883,499.01239000000004,497.98307,496.99572,494.27595999999994,488.89176,479.90265,467.99145,454.41604,439.10694000000007,421.92726,408.10305,393.3155,379.8115,366.20782,350.76317,337.03632999999996,325.13929,313.37976000000003,304.82985,298.05607000000003,293.58013,291.40244,290.90632,291.39619,291.77244,291.81986,291.70407,291.99245,292.28477999999996,292.94367,294.81006,296.18246,298.29085,301.2933,303.78074,304.91546,303.64516000000003,300.70414,296.21934,291.21842000000004,286.43303,282.32867000000005,279.01201000000003,277.21103,276.67609,276.95313,277.94099,278.618,279.38056,280.28659,281.44187,283.31512999999995,285.23033,286.9,288.64716,289.53897,289.51186,289.41627,289.15421000000003,288.51369,288.2503,288.06781,287.89286,287.78562999999997,287.7804,287.27745,287.07375,286.57043,286.32319,285.88921,285.66589,285.30756,285.25522,284.99371,285.01724,285.01333,284.98773,284.97098,284.92973,284.70616
30,1,256.84038,257.6564,257.61499,257.51515,257.78583,258.13787,257.98805,257.91452999999996,258.08007000000003,258.31088,258.38133999999997,258.34064,258.38158,258.19307000000003,258.13445,258.2213,257.97104,257.84256,258.95455,261.64214,267.70375,274.08057,282.41042000000004,289.31942000000004,296.44807000000003,299.08994,300.01577000000003,299.11922999999996,298.85612000000003,298.36762000000004,299.08249,299.44881000000004,299.91187,301.31949,301.14286,300.7115,300.9939,305.30203,313.03691000000003,325.496,341.12017000000003,360.8972,380.74306,397.54102,411.88095,425.26004000000006,437.73393,447.85022999999995,456.5841,464.01991,471.08137999999997,477.30118,479.18779000000006,481.78315,483.70463,483.84605999999997,484.39790999999997,483.91335,483.7563,483.64360999999997,484.19725,484.84888,484.53213,484.8674,484.41139000000004,485.83217,484.90033,484.76496,484.93174000000005,485.04852999999997,483.79680999999994,484.12375,482.89637,483.625,483.76799000000005,484.19819,483.49187,484.59708,483.13651,484.59867,484.18413,484.24427000000003,484.15466,484.74220999999994,484.40109,484.52614000000005,484.25355,484.21324000000004,482.24138,482.9486,482.66445999999996,482.68833,481.93184,481.36099,480.02075,478.03548,474.56167,469.34966,463.51600999999994,454.88038,444.85115,433.78004000000004,420.71897,407.03926,393.82932,380.06486,366.52803,354.77389,344.32974,333.24511,324.18135,314.89906,306.39723,299.68581,294.15028,291.23555,290.10893,288.83058,287.87951,287.02252000000004,286.52507,286.15805,285.24,284.8037,285.28362000000004,284.96802,285.0818,284.87354,285.19313,285.14146,285.1527,285.16737,284.91716,284.52178,283.73014,279.42667,271.85627,264.72952000000004,258.6343,257.19321,257.2288,258.68613999999997,260.27508,261.49422999999996,262.25122000000005,262.65289,262.36012999999997,262.31843,262.26606,262.5338
120,1,251.86594,252.05965,251.34227,250.96559,250.61657000000002,250.54407,251.00562000000002,251.42607999999998,252.23259,252.0681,251.68276,251.47392000000002,251.40617999999998,251.53175,251.66817000000003,253.34848,258.35707,265.88878,275.28955,284.09449,289.7574,293.43371,294.48918,293.90282,292.26354,290.78976,291.36749,292.2529,294.79945,298.23729,299.84663,300.9338,303.37882,311.63291,325.10138,341.88571,358.58654,378.97458,397.23312999999996,414.15776,429.84252000000004,444.67829000000006,456.97337999999996,467.08630999999997,474.46154,479.75737000000004,484.47969000000006,486.69102000000004,487.32547999999997,487.88428,488.12037999999995,488.44530999999995,488.55735,489.25219000000004,488.94637,489.14589000000007,489.25235999999995,488.62075,487.98505,488.51027999999997,488.60911,488.51745,489.0933,489.43618,489.29342,488.97878,488.8826,488.98204000000004,489.05,488.43352999999996,488.5026,488.47878,488.32432,488.06695,487.91639000000004,487.80518,487.86278,487.72955,487.54970999999995,487.76865,487.37085999999994,487.47677999999996,487.40669,486.88147999999995,486.73355,486.65199,486.42144,486.33525,486.54537999999997,486.60580999999996,486.64833,486.6,486.69032000000004,486.26204,485.85679000000005,485.80147999999997,485.77741,485.50327999999996,484.309,483.60292999999996,482.66298,481.60500999999994,478.7608,474.6778,469.11532,462.6224,454.85318,445.71417,434.85459000000003,423.414,411.47961000000004,398.87201,385.72411,371.33207999999996,356.94629,342.74717999999996,330.78192,319.22024,307.35314,298.90448,292.11062000000004,286.03015,281.42765,278.33894,276.69004,276.88527,277.25698,277.57774,277.83134,278.6473,279.373,279.18203,278.72657000000004,277.8936,276.71657000000005,276.01212999999996,275.54681,274.82863,274.12436,273.32114,272.24716,270.45813,268.37862,263.34402,256.35613,247.61758999999998,238.84385,230.4943,229.35613999999998,231.35009
35,1,331.08206,331.86836,332.93332000000004,334.05507,335.28182000000004,336.51035,337.95597999999995,339.38824,340.65586,341.94531,343.1851,344.00898,344.72636,345.77435,347.76691,351.32885,356.79277,365.01202,375.966,387.66607999999997,397.68686,404.45228,407.64315,407.66634,405.66722999999996,401.96103999999997,397.60466,393.76652,394.63333,397.31997,401.65884,404.82279,404.55961,401.80927,398.8876,398.97895,399.83247,399.52103,401.29517000000004,406.42165,413.33392000000003,425.62824000000006,444.09612999999996,469.30735,499.18562000000003,534.05016,572.5683700000001,610.20695,646.33417,679.99331,711.08865,739.5647799999999,763.94125,784.7343900000001,802.76705,817.05535,829.26869,839.5442800000001,848.2887199999999,856.0554699999999,862.5803900000001,868.1495699999999,872.9502,876.85131,879.26,881.21355,882.3026,882.95165,883.58424,883.9884800000001,884.04021,884.20549,884.0283699999999,884.1156300000001,883.9566699999999,883.7561599999999,883.3635,882.9323099999999,882.68343,882.26551,881.7176699999999,880.07115,877.21564,871.6989599999999,864.0124900000001,853.5019199999999,839.20961,820.45335,800.1569,775.90992,748.93741,720.7789799999999,691.05436,660.6327200000001,629.33162,596.23302,563.41502,530.26539,500.77952999999997,475.10267999999996,455.26367999999997,439.99280999999996,427.54927000000004,418.24032,411.53355,407.14736,403.81846,401.97668,402.90699,403.60533,403.44852000000003,404.24034,405.48615,405.91091,404.29457,402.4653,400.08452,398.95822999999996,396.83641,393.75453,390.32892999999996,386.4074,382.45964,378.26671,375.48986,369.84455,361.45908,348.19245,334.46159,320.77801,307.88086,299.05956000000003,293.94802000000004,293.33197,296.17429,302.18639,309.2958,316.33903,322.23612,326.96092999999996,330.13747,332.54072,334.1326,335.36816,335.80827,335.81973999999997,335.42405,335.07518,334.78781000000004,334.60357
124,1,277.63264,279.23085,279.50479,279.255,278.68804,278.28154,277.79702000000003,277.32579,277.35927999999996,277.30908,277.0768,276.96617000000003,276.59611,276.36412,276.09521,275.64855,275.45137,274.88041,274.47292999999996,274.32488,273.94473999999997,273.59425,273.47551,273.17058,273.2584,273.18995,273.34324,273.8799,274.03746,274.16814,274.27403,274.86793,276.50025,278.93579,281.82565,280.911,278.29404,275.28188,273.60472999999996,274.2044,276.27441,278.30496,280.82793,282.03972999999996,283.86562999999995,286.62492000000003,291.03123,298.31371,309.52954,323.30134,338.7511,356.60705,373.01894,390.09339,407.82807,426.52040999999997,445.39187000000004,463.55237,479.9628,492.22907999999995,498.91459000000003,503.04330999999996,503.64070999999996,506.41577,506.97826,507.35287999999997,507.4904,507.83237,508.12957,508.06649000000004,508.52027000000004,508.43710999999996,508.74845,508.82365,508.75549,508.78073,508.45742,508.65992,508.53662,507.98367,506.96354,504.44960999999995,499.02552000000003,491.19795999999997,480.53695,468.13977,453.93706,437.84713,422.37208,408.15027000000003,394.95261,381.86674,370.00699,357.97557,346.2221,334.67841,324.0915,313.6776,304.2513,295.16085,287.92031000000003,282.6608,279.45685,278.20816,277.42494,276.82489,276.4154,275.63574,275.40011,275.98506000000003,276.45776,276.88387,276.85398,275.86826,274.11343999999997,271.49236,268.18787000000003,264.7195,261.58108,259.1285,258.04704,257.63665,257.73086,258.01385,258.23375,259.06449,260.26247,261.28700000000003,262.52885,263.69806,265.07215,266.29273,267.22067999999996,267.60998,267.88467,268.29215,268.38282999999996,268.52069,268.69196,268.72321,268.66002000000003,268.65686,268.51379,268.16799,267.97553,267.62626,267.34411,267.1765,266.92914,266.80557000000005
47,1,343.67973,349.6739,354.65965,358.98244,361.32246000000004,362.39968,362.99327,363.1156,363.35269,363.07454,362.95874,363.13387,363.87944,366.5865,372.1373,380.67486,391.82658,402.69759,410.8989,415.59131,416.65154,415.39775,411.67112000000003,406.02749,400.97434,399.56937,402.09598,403.83112,405.7754,405.4166,403.98438,403.54422,404.53513,406.03637000000003,405.91507,404.65513,405.9856,409.47157999999996,413.51052999999996,420.1555,429.00452,440.342,457.06375,477.78430999999995,503.46383,533.71258,566.22792,600.29084,634.2481799999999,666.46218,695.13851,721.02751,745.4416,766.73637,786.1381200000001,802.97109,817.2361599999999,829.9261,840.6868199999999,849.73825,857.77442,864.98054,870.63946,875.17069,878.41299,880.99511,881.9242,882.57282,882.9324,883.0451699999999,883.23098,883.44068,883.3032199999999,883.25495,882.91965,882.47049,881.90531,881.1912800000001,879.30529,876.4128099999999,870.9557199999999,862.26128,849.0441699999999,830.99099,809.18603,782.00343,751.74396,719.24848,685.79338,650.39356,614.00398,577.6994900000001,542.4005099999999,509.97145,483.52864000000005,462.82902,447.81799,435.95165999999995,425.52162999999996,417.79239,411.6252,407.86433,406.00268,404.98143,405.35843,406.85604,408.57296,409.83406,408.99097,406.36534,402.00211,402.04572,394.48437,390.49091,385.08997999999997,379.68093999999996,374.30505,368.44306,363.2074,356.14987,347.07499,335.00883,321.40184,306.86565,292.39338,282.20812,277.60618,277.86402999999996,280.86413999999996,284.75678999999997,288.50986,291.42593999999997,293.54767000000004,294.93912,296.15238,297.44326,298.54559,299.38492,300.02374,301.01198999999997,301.82955,302.81678,303.59931,304.52673,305.40402,306.46128,307.29017999999996,308.13088999999997,308.70097000000004,309.36741
52,1,252.3453,252.21591,252.55971,252.77329,253.04531,253.21258999999998,253.44932999999997,253.29452999999998,253.22132000000002,253.34949,253.37941,253.28961,253.29827999999998,253.2268,254.1456,257.01004,263.20747,270.67688,278.81775,285.39187000000004,291.13289,293.4605,294.37059,294.25525,294.32014,295.09436,296.56316,297.46112,299.23994,300.6484,300.77812,300.77213,302.66369,306.30602999999996,312.8024,325.63345,339.54839,356.11236,372.46886,387.5732,402.23726,415.20487,427.46514,439.56149000000005,450.59853,458.91319000000004,465.99757,472.03435,475.39627,477.37613,477.93143,477.59798,477.05399000000006,476.97140999999993,477.10269000000005,477.13522,476.95128,477.37092,477.76829000000004,477.96417,478.22702000000004,478.32564,478.65795999999995,478.26614000000006,478.06667000000004,478.49481,477.91413,478.28457000000003,478.40129,478.39889000000005,478.58768,478.77691,478.87361,479.37107000000003,479.24025,479.35675,479.17114000000004,479.50899000000004,478.94305999999995,478.82963,478.91619000000003,479.11532,478.89097000000004,478.8859,478.81685999999996,478.58857,478.2625,478.08932000000004,477.84398,478.10365,477.74124000000006,477.70097999999996,477.5659,477.35208,476.80715,476.14332,473.37234000000007,470.58720999999997,466.90340999999995,461.84052,454.37028,444.90698,434.14394000000004,421.87347,408.99719,395.2002,380.89848,367.67262,353.41376,341.53547000000003,330.64844,320.62809,312.2853,304.84317999999996,298.87453999999997,293.31798,290.05518,286.73299,284.20202,282.81887,281.89885,281.39499,281.27374,281.31617,281.48786,281.96785,282.28594,281.9634,281.36567,281.06909,281.02677,280.62252,279.88164,279.35658,278.51425,277.59238,276.18542,274.52524,272.28749,268.1924,262.45232000000004,254.70434,246.60977999999997,239.07099,235.4412,235.81502000000003,238.19635,241.92164,246.37001,250.35282
8,1,262.01767,260.50029,258.75466,257.42617,256.47168,255.83435,255.54676,255.37761,255.36048,255.6737,255.87667000000002,255.82493,256.25459,256.34425,256.59757,256.7721,257.01371,257.1959,257.62486,258.04879,258.49775,258.36796,258.57566,258.77859,258.94088,259.22125,259.92676,261.00056,263.29938,266.89885,270.65873,273.35464,274.68368,274.65983,274.64983,275.33277000000004,277.68522,280.87001000000004,282.89655,283.9279,285.91179,290.5059,298.17892,312.47758999999996,329.01707999999996,348.213,368.38216,388.07111000000003,406.29554,424.46380999999997,442.21444,458.84826,474.25152,487.07167000000004,494.36319000000003,496.45504000000005,496.84882999999996,496.53261,496.65133,496.74242000000004,497.50695999999994,497.63365,497.74358,497.49665999999996,497.56945999999994,497.8456,497.84729000000004,497.79008,497.78994000000006,497.70633,497.17624000000006,496.43627000000004,495.56069,491.96975,486.23956,477.67895999999996,466.50160999999997,453.23197000000005,438.80194000000006,423.67780999999997,409.53233,395.19917999999996,381.64822999999996,368.2465,353.90782,340.58796,329.43586,318.44248,308.54545,300.20216,293.83371,290.44739,287.96293,286.62332000000004,285.85907000000003,285.32432,284.98764,284.89268,284.3055,283.28581,282.53289,282.95275,283.79729,285.27787,286.94526,289.57565,292.45445,294.41387000000003,294.4733,291.7403,287.26151,281.56392,275.59757,269.97775,265.47847,262.86121,261.9204,262.16541,262.66902999999996,263.68827999999996,264.28401,265.01738,265.52112999999997,266.29037999999997,267.55088,268.14769,268.54093,268.48438,268.48936000000003,268.22902999999997,268.09837999999996,268.05973,268.28986000000003,268.42235,268.59032,268.55627000000004,268.62915,268.49349,268.45314,268.1921,267.89649,267.83114,267.80728,267.63447,267.53814,267.45613,267.51908,267.62366000000003,267.63588,267.63126
