,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
227,1,0.96238038,-0.33809029,-0.33809029,-0.33809029,-0.30835148,-0.30835148,-0.38269851,-0.23400445,-0.20426565,-0.12991861,-0.025832779,0.12286128,0.15260009,0.063383654,0.048514247999999996,-0.025832779,-0.11504921,-0.11504921,-0.20426565,-0.24887386,-0.26374326,-0.30835148,-0.36782909999999996,-0.42730673,-0.41243732,-0.45704553,-0.42730673,-0.41243732,-0.44217613,-0.39756791,-0.44217613,-0.42730673,-0.21913504,0.0039060322,-0.53139256,-1.4086875,-2.0480718999999996,-2.3008518,-2.5238929,-2.4346764,-1.9439861,-1.7060756000000001,-1.646598,-1.5871203,-1.4979038999999998,-1.4235569,-1.0815606000000002,-0.73956424,-0.41243732,-0.18939624,0.018775437,0.25668593,0.52433522,0.68789868,0.7473763000000001,0.80685392,0.85146214,0.92580916,1.0001562,1.0745031999999999,1.1488502,1.1934584,1.2678055,1.3570219,1.4016301000000002,1.4611078000000002,1.4908466,1.5205853,1.5503242,1.5205853,1.4462384,1.3272831,1.2678055,1.0893726000000001,0.89607035,0.89607035,0.71763749,0.58381284,0.47972701,0.39051058,0.30129414,0.24181652
649,1,0.018803889,0.0070335173,0.042344632,0.065885376,0.1365076,0.17181873,0.23067058,0.31306318,0.28952243,0.23067058,0.23067058,0.14827798,0.08942612,0.10119649,0.030574261000000002,0.0070335173,-0.016507226,-0.0047368545,-0.087129456,-0.15775168,-0.18129243,-0.19306281,-0.18129243,-0.20483317,-0.18129243,-0.19306281,-0.21660354,-0.25191466,0.018803889,0.28952243,-0.22837392,-1.3112481000000002,-2.194026,-2.5706778999999997,-2.6766112,-2.6648408,-2.3470408,-2.0763222,-1.9939296999999998,-1.8997667,-1.8056038,-1.7114407999999999,-1.3818704,-1.0876111000000002,-0.76981102,-0.44024061,-0.26368503,0.065885376,0.37191504,0.53670025,0.59555211,0.68971508,0.6779447,0.71325582,0.73679656,0.8074188,0.83095953,0.84272991,0.86627066,0.96043363,0.99574469,0.99574469,1.0663669,1.1134485,1.1487596000000002,1.1840707000000001,1.2782337,1.2664633,1.2193818,1.2076114,1.1487596000000002,1.0781372999999999,0.92512252,0.83095953,0.73679656,0.56024098,0.46607801,0.37191504,0.27775207,0.17181873,0.077655748,0.054115004
934,1,-0.08404328800000001,-0.09704621199999999,-0.032031592000000005,0.032983029,0.11100058,0.21502397,0.29304152,0.28003859,0.21502397,0.21502397,0.084994725,0.058988877,-0.05803744,-0.05803744,-0.09704621199999999,-0.11004914,-0.18806668,-0.21407253,-0.29209008,-0.29209008,-0.305093,-0.29209008,-0.305093,-0.26608423,-0.31809592,-0.37010762,-0.09704621199999999,0.032983029,-0.50013686,-1.4103415000000001,-2.1775141,-2.5155901000000003,-2.7626457,-2.7236369,-2.1775141,-1.9174556,-1.8914498,-1.8134322,-1.7094088,-1.4493503,-1.0982714,-0.77319827,-0.43512225,-0.26608423,-0.08404328800000001,0.16301227,0.48808537,0.70913509,0.74814385,0.7741496999999999,0.8261613999999999,0.85216725,0.93018479,1.0082023,1.073217,1.0992228000000002,1.1642375,1.2422549999999999,1.3202725,1.3592813,1.3852871,1.3852871,1.3722843,1.3722843,1.2942666,1.2162491000000002,1.1252286,0.94318772,0.8261613999999999,0.70913509,0.59210877,0.46207952,0.37105906,0.30604443,0.21502397,0.15000935,0.11100058,0.045985952999999996,0.006977180699999999,0.006977180699999999,-0.032031592000000005,0.019980105
174,1,-0.30534781,-0.24199124,-0.22931992,-0.15329201,-0.10260675,0.049449041,0.13814825,0.074791673,0.08746299,0.024106409,-0.064592805,-0.089935437,-0.15329201,-0.2166486,-0.28000518,-0.25466254,-0.22931992,-0.31801913,-0.36870439,-0.39404703,-0.36870439,-0.38137571,-0.36870439,-0.35603307,-0.35603307,-0.38137571,-0.26733386,0.062120357,-0.15329201,-0.88822836,-1.7752205,-2.3581011000000003,-2.7382405,-2.8396111,-2.2187165,-1.876591,-1.8385771,-1.7498778999999998,-1.7245351999999998,-1.5598082,-1.2430252,-0.91357098,-0.5334315,-0.31801913,-0.089935437,0.13814825,0.42958852,0.54363037,0.68301485,0.7210288,0.74637143,0.79705669,0.82239933,0.8730846,0.94911249,0.99979771,1.0758256000000002,1.1518535,1.2278813999999998,1.3165806,1.3545946000000002,1.3545946000000002,1.4179511999999999,1.4686365,1.4179511999999999,1.3799373,1.2532241000000002,1.1771962,1.0631544,0.94911249,0.83507064,0.68301485,0.61965827,0.54363037,0.40424590000000005,0.34088931,0.35356063,0.29020405,0.21417615,0.22684747,0.18883352,0.2521901
320,1,0.050853142999999996,0.050853142999999996,0.079512645,0.079512645,0.19415066,0.23713991,0.40909692,0.48074568,0.35177792,0.38043742,0.33744817,0.13683165,0.10817215,0.02219364,0.0078638886,-0.04945511599999999,-0.10677412,-0.10677412,-0.19275263,-0.27873114,-0.23574189,-0.27873114,-0.26440139,-0.27873114,-0.33605014,-0.27873114,-0.32172039,-0.20708238,0.065182894,-0.29306088,-1.2388244,-2.0412906000000004,-2.4138641,-2.6717996,-2.8007674,-2.2992261000000003,-1.9266525,-1.8550038,-1.7690253,-1.6973764999999998,-1.5970683,-1.2531543,-0.92356995,-0.57965591,-0.3790394,-0.16409312,0.13683165,0.42342668,0.60971344,0.72435146,0.72435146,0.72435146,0.85331922,0.89630847,0.96795726,1.0396059000000002,1.0396059000000002,1.1255844,1.2402225,1.2975415000000001,1.3405308,1.3978498,1.4694986,1.4551687,1.3978498,1.4121795,1.326201,1.0539358,0.96795726,0.85331922,0.63837294,0.55239444,0.33744817,0.25146966,0.17982089999999998,0.036523391,-0.035125365,-0.035125365,-0.10677412,-0.07811461900000001,-0.16409312,-0.20708238
163,1,-0.069261577,-0.028205315,-0.014519895,-0.041890735,-0.014519895,0.081278049,0.10864889,0.23181768,0.35498645,0.23181768,0.20444683,0.20444683,0.081278049,0.094963473,0.012850946,-0.041890735,-0.08294699700000001,-0.08294699700000001,-0.13768867,-0.19243036,-0.21980120000000003,-0.30191372,-0.27454289,-0.30191372,-0.24717205,-0.30191372,-0.2882283,-0.31559915,-0.37034082,-0.17874494,0.17707599,-0.23348662,-1.287264,-2.1220747,-2.4368392999999995,-2.5463227,-2.5463227,-2.2589287999999996,-1.9715351000000003,-1.9167933000000001,-1.8209953999999997,-1.6841412,-1.5883432,-1.3283201999999998,-1.027241,-0.71247634,-0.53456587,-0.20611578,0.12233431,0.34130104,0.56026777,0.62869487,0.62869487,0.72449281,0.75186365,0.80660533,0.86134702,0.90240328,0.92977412,1.0392574,1.12137,1.2034825,1.2034825,1.3129659,1.3813928999999998,1.3950784,1.4498201000000002,1.3950784,1.4087638,1.3813928999999998,1.2582242000000001,1.0803136999999998,0.95714496,0.86134702,0.66975113,0.54658234,0.35498645,0.3823573,0.16339057,0.081278049,0.026536366000000002,0.012850946
214,1,0.077031405,0.040235821,0.089296599,0.052501015,0.089296599,0.18741816,0.22421374,0.29780491,0.38366127,0.32233529,0.28553971,0.23647893,0.16288777,0.18741816,0.077031405,0.052501015,0.015705432,-0.021090151,-0.057885735,-0.11921171,-0.19280288,-0.16827249,-0.18053768,-0.19280288,-0.20506807,-0.20506807,-0.20506807,-0.21733326,-0.19280288,0.15062258,0.18741816,-0.64661507,-1.7627476999999998,-2.5231898999999998,-2.8175545,-2.9402063999999997,-2.6703721000000002,-2.1674992000000004,-1.9712561000000002,-1.8976648999999997,-1.7627476999999998,-1.6278306,-1.3702615,-1.0758968999999998,-0.76926702,-0.48716754,-0.29092443,-0.033355346,0.27327452,0.5185784000000001,0.64123035,0.64123035,0.69029113,0.72708671,0.72708671,0.80067788,0.83747346,0.91106463,0.96012541,1.0091861999999998,1.0705121000000002,1.1318381000000002,1.1563685,1.1931641000000002,1.2422249,1.2667552,1.2544901000000002,1.2299597,1.2054293,1.119573,1.0091861999999998,0.89879944,0.7638823,0.65349555,0.54310879,0.42045685,0.31007009999999996,0.22421374,0.13835737,0.06476621,0.027970627,-0.008824957
985,1,-0.16812453,-0.23396126,-0.15495719,-0.08912045199999999,-0.1022878,-0.023283721,0.13472443,0.10838974,0.13472443,0.095222393,0.029385664,0.055720356,-0.1022878,-0.15495719,-0.12862249,-0.14178984,-0.22079391,-0.18129187,-0.27346329,-0.33930002,-0.33930002,-0.33930002,-0.31296534,-0.31296534,-0.31296534,-0.36563472,-0.31296534,-0.32613269,0.27956524,0.10838974,-0.77382245,-1.7745408,-2.4460754000000002,-2.6699203,-2.696255,-2.393406,-2.0378877,-1.9457162000000001,-1.8272101000000003,-1.6033653,-1.4980265,-1.326851,-0.9845,-0.66848368,-0.39196941,-0.15495719,0.095222393,0.35856932,0.54291216,0.56924686,0.62191624,0.67458562,0.72725501,0.79309174,0.77992439,0.87209582,0.93793255,1.0169366,1.069606,1.1749448,1.1749448,1.3461203000000002,1.3066182,1.3724549,1.411957,1.411957,1.451459,1.3592877,1.3066182,1.1486101,1.0169366,0.9247652,0.84576112,0.70092032,0.54291216,0.49024278,0.33223462,0.25323054,0.22689586,0.17422647,0.068887702,0.082055049
277,1,-0.1219114,-0.08616622199999999,-0.038505986,-0.0027608096,0.092559664,0.17596507,0.092559664,0.15213496,0.14021989,-0.0027608096,0.0091542493,-0.062336104,-0.074251162,-0.1219114,-0.1219114,-0.14574152,-0.24106199,-0.27680716,-0.27680716,-0.24106199,-0.27680716,-0.24106199,-0.28872223,-0.30063728,-0.25297705,-0.34829752,-0.062336104,0.29511566,-0.22914692,-1.2180968,-2.0640659,-2.4334328,-2.5764136000000004,-2.6002436,-2.3261972,-2.0044907,-1.9210852999999999,-1.8257648000000002,-1.7304442999999998,-1.6470388999999999,-1.3491625,-1.0512860000000002,-0.69383422,-0.41978786,-0.20531681,0.056814484000000005,0.30703072,0.52150177,0.62873731,0.65256742,0.6883126,0.73597284,0.78363307,0.81937825,0.83129331,0.90278366,0.95044389,0.96235897,1.0695945,1.0934246,1.1649148999999999,1.2483203999999999,1.2840655,1.3198107,1.3436408000000002,1.3674708999999998,1.3436408000000002,1.3078957,1.2483203999999999,1.1410848999999998,1.0576795,0.90278366,0.77171801,0.61682225,0.50958672,0.41426625,0.30703072,0.25937049,0.17596507,0.092559664,0.032984367,0.0091542493
131,1,0.013256981000000001,0.00061660426,0.00061660426,0.038537736,0.15230113,0.15230113,0.21550301,0.30398566,0.24078376,0.16494151,0.13966075,0.038537736,0.038537736,0.00061660426,-0.037304527000000004,-0.06258528099999999,-0.075225659,-0.11314679,-0.18898905,-0.22691018,-0.23955056,-0.23955056,-0.25219093,-0.26483131,-0.26483131,-0.27747169,-0.30275245,-0.29011207,0.025897358,0.076458867,-0.78308677,-1.8448785,-2.3504935000000002,-2.4895377,-2.5527396,-2.401055,-2.0724053,-1.9586418,-1.9207207,-1.8322381,-1.7563958,-1.4783075,-1.2255,-0.88420979,-0.59348112,-0.41651584,-0.12578717,0.24078376,0.50623169,0.61999508,0.67055659,0.70847772,0.73375847,0.7716795999999999,0.82224112,0.86016225,0.89808338,0.94864488,1.0118468,1.087689,1.1129697,1.1635313,1.2267332,1.2772947000000001,1.3278562,1.3404965,1.353137,1.353137,1.3152158,1.2393735000000001,1.1382506000000001,1.0371275,0.86016225,0.73375847,0.61999508,0.45567018,0.29134528,0.20286264,0.11438,0.013256981000000001,-0.037304527000000004,-0.10050641
668,1,0.1616546,0.19885481,0.1616546,0.27325525,0.23605503,0.34765568,0.39725596,0.39725596,0.43445618,0.36005574,0.28565531,0.27325525,0.13685446,0.074854093,0.087254165,0.012853733,0.050053949,0.00045366087,-0.061546699,-0.13594713,-0.12354706,-0.13594713,-0.12354706,-0.17314735,-0.12354706,-0.14834721,-0.16074727,-0.16074727,0.19885481,0.47165639,-0.16074727,-1.1651532,-2.2439593999999996,-2.7275622000000004,-2.9011632,-2.8267627999999996,-2.3803601000000003,-2.1323587,-2.0951584999999997,-1.9587577,-1.7727566000000003,-1.6115556999999998,-1.3015538999999998,-0.97915207,-0.63195002,-0.38394857,-0.17314735,0.11205431,0.37245582,0.54605682,0.58325704,0.5584569,0.62045726,0.67005755,0.62045726,0.67005755,0.76925812,0.7816582,0.88085877,0.89325884,0.93045906,1.0048595,1.0296596,1.0792598999999998,1.1412603000000001,1.1412603000000001,1.2156607,1.1908606000000002,1.1784605,1.1288601999999999,1.0296596,0.94285914,0.84365855,0.70725776,0.58325704,0.45925633,0.34765568,0.21125489,0.087254165,0.025253805,-0.036746555,-0.086346843
1068,1,0.10018486,0.071709442,0.057471731,0.043234021,0.10018486,0.17137342,0.27103739,0.25679968,0.47036533,0.45612762,0.32798823,0.41341449,0.29951281,0.19984883,0.17137342,-0.013716821,0.0005208899099999999,-0.042192241,-0.056429952,-0.056429952,-0.19880706,-0.28423332,-0.26999559999999995,-0.19880706,-0.22728247,-0.22728247,-0.2557579,-0.19880706,-0.38389729,-0.084905373,0.25679968,-0.17033163,-1.1100205,-1.9785207999999999,-2.4341275,-2.8327835,-3.0321114,-2.5337915,-2.0354717,-1.92157,-1.7649552,-1.6795289,-1.5656273,-1.2381598999999999,-0.92493029,-0.58322524,-0.32694645,-0.21304477,0.057471731,0.28527509999999995,0.48460305,0.58426702,0.62698015,0.74088184,0.72664412,0.84054581,0.84054581,0.92597207,1.0113983,1.0825869,1.0825869,1.1680131,1.224964,1.3246280000000001,1.3673411,1.3958165,1.3673411,1.3103903000000001,1.1964885,1.1110623,0.94020978,0.88325894,0.76935725,0.58426702,0.44188992,0.28527509999999995,0.17137342,0.18561113,0.12866029,0.071709442,0.014758601000000001,-0.056429952
1098,1,0.057230782,0.095592563,0.13395434,0.18510338,0.30018871,0.27461419,0.22346515,0.21067789,0.14674160000000003,0.095592563,0.031656265,-0.03228003,-0.045067289,-0.083429065,-0.12179084,-0.1345781,-0.19851439,-0.26245069,-0.27523795,-0.27523795,-0.2880252,-0.2880252,-0.2880252,-0.30081246,-0.30081246,-0.30081246,-0.045067289,0.12116708,-0.58213216,-1.6562618999999998,-2.2316886,-2.3595612,-2.4107102000000005,-2.3595612,-2.0782415000000003,-1.8864326,-1.8480708,-1.7841345000000002,-1.6818363999999997,-1.5923257,-1.2982186000000002,-1.0041117,-0.72279201,-0.46704683,-0.31359972,-0.0067055118,0.31297596,0.58150839,0.68380646,0.70938098,0.76053002,0.81167905,0.85004083,0.91397712,0.92676438,1.003488,1.054637,1.1057860000000002,1.2080841,1.2592331,1.3231694,1.3743184,1.4254674999999999,1.4894038,1.4894038,1.4638293,1.3871057,1.2975948999999998,1.1569351,1.003488,0.83725357,0.68380646,0.5175721,0.37691226,0.22346515,0.12116708,0.018869006,-0.03228003,-0.12179084,-0.16015262,-0.18572713,-0.22408891
325,1,-0.052567472999999997,-0.052567472999999997,-0.052567472999999997,-0.052567472999999997,-0.0051989782,0.077695887,0.08953801199999999,0.17243288,0.24348562,0.18427501,0.13690650000000001,0.10138014,0.05401164,0.0066431453,-0.052567472999999997,-0.04072535,-0.088093844,-0.099935969,-0.11177809,-0.18283084,-0.20651509,-0.24204145,-0.25388358,-0.25388358,-0.25388358,-0.2657257,-0.25388358,-0.27756783,-0.28940995,-0.04072535,0.08953801199999999,-0.43151544,-1.5565171,-2.2788867,-2.4683607999999997,-2.5157292,-2.4683607999999997,-2.1723076,-1.9709915,-1.9117808999999997,-1.8052018,-1.6986226999999998,-1.5683593,-1.3078326,-1.0236216999999999,-0.69204216,-0.49072605,-0.27756783,0.018485269,0.36190685,0.61059145,0.69348632,0.72901269,0.74085482,0.75269694,0.81190756,0.84743393,0.89480243,0.93032879,0.9895394000000001,1.0369078999999999,1.1079607,1.1671711999999999,1.2145398,1.2619082,1.3211188999999999,1.3684873,1.3684873,1.3566452,1.3566452,1.2737504,1.1790133999999999,1.0842764,0.94217092,0.82374969,0.68164419,0.55138084,0.42111748,0.29085411,0.21980137,0.14874863,0.05401164
120,1,0.93342541,0.18562448,0.12039161,0.10734503,0.12039161,0.10734503,0.09429845,0.12039161,0.13343818,0.27695051,0.34218339,0.51178887,0.44655600000000006,0.39436969,0.38132312,0.30304366,0.19867106,0.14648475,0.10734503,0.055158727000000005,0.029065575,-0.023120727,-0.075307029,-0.15358649,-0.19272621,-0.16663305,-0.17967963,-0.19272621,-0.21881936,-0.24491251,-0.25795909,-0.25795909,-0.023120727,0.0029724247,-0.88419471,-1.797455,-2.3323646,-2.5932961,-2.8933673,-2.6976687000000004,-2.136666,-1.9801071,-1.8757345,-1.8235481,-1.7583153000000002,-1.5234769,-1.1712194,-0.77982211,-0.47975087,-0.27100567,-0.049213877999999996,0.26390394,0.56397518,0.68139436,0.69444093,0.72053408,0.74662724,0.79881354,0.87709298,0.91623272,0.98146561,1.0466985,1.0988848,1.1510711,1.1902108,1.2423971,1.2815368999999999,1.2945833999999998,1.3076299999999998,1.2293505,1.1249778999999998,1.0597451,0.92927929,0.81186011,0.6553011999999999,0.52483544,0.36827654,0.25085736,0.15953133,0.10734503,-0.049213877999999996,-0.11444676
878,1,0.94850711,-0.01765804,-0.058954692,-0.072720243,-0.03142359,-0.03142359,-0.01765804,-0.0038924891,0.07870081599999999,0.13376302,0.29894963,0.35401183,0.31271518,0.25765297,0.25765297,0.21635632,0.10623192,0.064935265,0.0098730614,-0.058954692,-0.058954692,-0.11401689,-0.15531354,-0.23790686,-0.29296905,-0.26543796,-0.23790686,-0.23790686,-0.29296905,-0.29296905,-0.29296905,-0.26543796,-0.0038924891,-0.072720243,-0.85735664,-1.8071796999999998,-2.4128639,-2.7707682,-2.9910171,-2.7019404,-2.0824906000000003,-1.8760074,-1.8071796999999998,-1.6832897,-1.614462,-1.2565576,-0.89865329,-0.59581118,-0.3342657,-0.12778245,0.051169714000000005,0.34024629,0.54672954,0.6155573000000001,0.7256816999999999,0.76697836,0.76697836,0.82204056,0.89086831,0.94593052,0.95969609,0.98722716,1.1111171,1.1524138000000002,1.2487726000000001,1.2900693,1.3176004,1.3726626,1.3038348999999998,1.2625382,1.2212415,1.1386482,0.97346158,0.86333721,0.75321281,0.71191615,0.54672954,0.42283959,0.31271518,0.23012187,0.16129413,0.07870081599999999
455,1,-0.056878465999999996,-0.056878465999999996,-0.056878465999999996,-0.045130268,-0.045130268,0.013610714,0.08409989400000001,0.10759628,0.20158186,0.23682645,0.20158186,0.17808546,0.13109268,0.037107107,0.09584808800000001,0.013610714,-0.033382072,-0.045130268,-0.045130268,-0.11561945,-0.16261223,-0.18610862,-0.17436043,-0.19785682,-0.20960502,-0.19785682,-0.22135321,-0.23310141,-0.24484961,-0.11561945,0.16633727,-0.033382072,-0.98498601,-1.9365898999999998,-2.4887552000000004,-2.6767263,-2.7119709,-2.3712732000000005,-2.0893165000000002,-1.9953308999999997,-1.8895971,-1.7838633999999998,-1.7368706000000003,-1.4666620000000001,-1.1377126,-0.79701486,-0.50330994,-0.3035906,0.0018625176000000002,0.33081203,0.54227956,0.63626513,0.68325792,0.69500611,0.73025071,0.7537471,0.7654953,0.83598448,0.84773268,0.91822185,0.94171825,0.98871102,1.0592002,1.0709485,1.1296893999999997,1.164934,1.1884303999999999,1.2354231000000002,1.2706678,1.2706678,1.2589196000000002,1.2001786,1.1296893999999997,1.0357038,0.90647366,0.80073989,0.69500611,0.57752415,0.49528677,0.34256022,0.23682645,0.14284087
146,1,0.065569345,0.031965057000000005,-0.012840662,0.031965057000000005,0.031965057000000005,0.0095621977,0.076770774,0.065569345,0.18878506,0.1999865,0.36800794,0.30079936,0.25599365,0.22238936,0.18878506,0.17758364,0.087972204,0.020763627,0.0095621977,-0.0016392317000000001,-0.02404209,-0.080049237,-0.15845924,-0.18086211,-0.16966067,-0.16966067,-0.16966067,-0.15845924,-0.16966067,-0.19206353,-0.24807068,-0.06884780900000001,0.28959793,0.15518078,-0.70732928,-1.8162707999999999,-2.5331623,-2.7907952000000003,-2.8356008999999998,-2.6003708999999997,-2.1971194,-2.0739037000000002,-1.9842921999999998,-1.7378608,-1.6818536,-1.4018178999999997,-1.065775,-0.70732928,-0.44969641,-0.22566782,0.031965057000000005,0.2783965,0.50242509,0.5808350999999999,0.63684225,0.68164796,0.70405082,0.73765511,0.7712594,0.81606512,0.87207226,0.9280794,0.99528802,1.0512951000000001,1.0848993999999998,1.1297052,1.1745108,1.230518,1.230518,1.2529209,1.2529209,1.2081151,1.152108,1.073698,0.9616836999999999,0.8496693999999999,0.70405082,0.60323795,0.49122366,0.36800794,0.2783965,0.1999865
111,1,-0.06662445,-0.080741258,-0.080741258,-0.06662445,-0.024274023999999998,0.032193209,0.074543634,0.11689406,0.11689406,0.1874781,0.046310015999999996,-0.06662445,-0.1513253,-0.17955892,-0.09485806599999999,-0.09485806599999999,-0.080741258,-0.10897487,-0.19367573,-0.23602615,-0.26425976,-0.27837657,-0.25014296,-0.27837657,-0.26425976,-0.27837657,-0.25014296,-0.26425976,-0.29249338,-0.1513253,0.32864618,0.060426825,-0.9983337999999999,-1.9300431,-2.3958977999999997,-2.5652995,-2.6358835,-2.3394306,-2.0006272000000003,-1.8876927,-1.8171087,-1.6759406000000003,-1.6194734,-1.3371372,-1.054801,-0.70188082,-0.46189508,-0.29249338,-0.06662445,0.2015949,0.48393108,0.56863192,0.59686554,0.63921597,0.66744958,0.70980001,0.70980001,0.78038404,0.83685128,0.87920171,0.97801936,1.006253,1.0627202,1.1191874,1.2038883,1.2885891,1.3309396,1.4862245,1.4156403999999998,1.4297572,1.4579909,1.4297572,1.2744723999999998,1.1333043,1.076837,0.83685128,0.73803362,0.5262815,0.42746385,0.28629576,0.2015949,0.13101087
217,1,-0.037473559,-0.037473559,0.0040511944,0.045575949000000004,0.15630863,0.21167496,0.33624923,0.32240764,0.30856606,0.26704131,0.19783338,0.10094228,0.045575949000000004,-0.037473559,-0.051315145,-0.06515673,-0.10668149,-0.17588941,-0.23125575,-0.28662208,-0.25893892,-0.25893892,-0.30046367,-0.35583001,-0.28662208,-0.30046367,-0.25893892,-0.092839899,0.031734364,-0.81260231,-1.7261468999999998,-2.3074935,-2.5566419999999996,-2.7781073,-2.4597509,-2.0029786,-1.8645627,-1.8507212,-1.7815133,-1.7676717,-1.4493152,-1.1032754999999999,-0.71571121,-0.38351318,-0.24509733,-0.023631975,0.28088289,0.57155618,0.69613044,0.76533836,0.79302153,0.8207046999999998,0.87607103,0.91759579,1.0144869,1.0836948,1.1390612,1.1944275,1.277477,1.3328433000000002,1.3466848999999999,1.4020513000000001,1.4020513000000001,1.4020513000000001,1.443576,1.277477,1.1805858999999999,1.0836948,0.95912054,0.76533836,0.62692251,0.5438729999999999,0.35009082,0.28088289,0.21167496,0.10094228,0.045575949000000004,-0.037473559,-0.023631975,-0.037473559,-0.078998314,-0.06515673
1002,1,-0.23635561,-0.27455764,-0.18541958,-0.2108876,-0.17268557,-0.2108876,-0.15995157,-0.10901553,-0.0071434692000000004,0.043792563,0.19660066,0.18386665,0.14566462,0.17113264,0.031058554,0.0055905387,0.0055905387,-0.12174954,-0.10901553,-0.15995157,-0.17268557,-0.19815358,-0.32549367,-0.33822768,-0.27455764,-0.27455764,-0.24908962,-0.27455764,-0.26182363,-0.28729164,-0.35096168,-0.07081350900000001,0.031058554,-0.66931189,-1.6625645,-2.2355948,-2.464807,-2.6940191,-2.5666791,-2.0191167,-1.8153726000000003,-1.8153726000000003,-1.7262345000000001,-1.6498305,-1.4078843,-1.0895341,-0.72024791,-0.35096168,-0.19815358,0.031058554,0.26027069,0.5786209,0.71869498,0.79509904,0.80783304,0.82056705,0.88423709,0.92243912,1.0115771999999998,1.1007152,1.1134492,1.1771193000000002,1.2535234,1.2789913999999998,1.3681294,1.4190653999999998,1.4063313999999998,1.4445333999999999,1.3935973999999998,1.3935973999999998,1.2407893,1.1389173000000001,1.0497792,0.93517312,0.76963102,0.71869498,0.5913549,0.46401483,0.38761078,0.33667475,0.29847272,0.19660066
260,1,0.11433117,0.11433117,0.22901198,0.17167158,0.28635239,0.32935768,0.45837359,0.5587193,0.50137889,0.42970339,0.42970339,0.27201728,0.21467688,0.20034178,0.056990767000000005,0.042655667,-0.029019837000000003,-0.029019837000000003,-0.08636024099999999,-0.21537615,-0.21537615,-0.21537615,-0.18670595,-0.20104105,-0.22971125,-0.18670595,-0.24404635,-0.08636024099999999,0.22901198,-0.20104105,-1.0754822,-2.035934,-2.5376625,-2.8960401,-3.0250559,-2.4516517999999996,-2.0072636999999998,-1.9069180000000001,-1.7922373,-1.6918916000000002,-1.5342053999999998,-1.2044981000000001,-0.81745038,-0.51641327,-0.25838145,-0.12936554,0.14300137,0.41536829,0.6017246,0.6734001000000001,0.7307405,0.78808091,0.83108621,0.88842662,0.91709682,0.97443719,1.0891181,1.1464584,1.2037988000000002,1.2181339,1.2754743999999998,1.3041445,1.3184796,1.3041445,1.2754743999999998,1.2324691,1.1607935,1.0031074,0.84542131,0.6734001000000001,0.515714,0.38669808,0.34369278,0.15733647,0.028320566000000002,-0.014684737,-0.05769004,-0.17237085,-0.21537615,-0.18670595,-0.20104105,-0.22971125
404,1,-0.21630646,-0.15989065,-0.15989065,-0.114758,-0.069625362,0.054489412,0.12218838,0.065772572,0.077055733,0.031923089,-0.035775878,-0.013209556,-0.114758,-0.114758,-0.12604117,-0.15989065,-0.19374013,-0.26143910000000004,-0.29528859,-0.29528859,-0.28400542,-0.29528859,-0.29528859,-0.27272226,-0.29528859,-0.28400542,-0.34042123,-0.114758,0.24630315,-0.080908523,-0.94971194,-1.9313470000000001,-2.4278060000000004,-2.5406377,-2.5406377,-2.3149745,-2.0328953999999997,-1.9200637999999999,-1.8072322,-1.7056837,-1.6379847,-1.3671889,-1.0851098,-0.79174768,-0.48710232,-0.34042123,-0.080908523,0.23501999,0.49453269,0.6412138000000001,0.67506327,0.6976296,0.74276224,0.7540454000000001,0.82174437,0.86687702,0.91200966,0.95714231,1.0135581,1.0925402,1.1263898,1.1828055,1.2392213,1.2730708,1.3520530000000002,1.3520530000000002,1.3971856000000002,1.3407698000000001,1.284354,1.2730708,1.1489559999999999,1.0586908000000002,0.94585914,0.83302753,0.73147908,0.61864747,0.50581586,0.40426741,0.37041792,0.25758631,0.21245367,0.14475470000000001
458,1,-0.10576558,-0.17627597,-0.12926904,-0.11751731,-0.094013847,-0.15277249999999998,-0.082262117,-0.011751731999999999,0.02350346,0.07051038400000001,0.21153115,0.14102077,0.094013846,0.10576558,0.035255192000000005,0.01175173,-0.082262117,-0.10576558,-0.12926904,-0.12926904,-0.16452424,-0.21153116,-0.27028981,-0.24678635,-0.28204154,-0.27028981,-0.24678635,-0.24678635,-0.30554501,-0.29379327,-0.31729674,-0.094013847,0.23503462,-0.094013847,-1.0694075,-2.009546,-2.4208566000000005,-2.5266221,-2.5266221,-2.2445806,-1.9977942,-1.9155322,-1.8450217,-1.7745113000000001,-1.6804974999999998,-1.3867043,-1.0694075,-0.75211078,-0.41131058,-0.23503462,0.047006922,0.32904847,0.58758654,0.72860731,0.74035905,0.72860731,0.7991176999999999,0.81086943,0.82262116,0.89313155,0.88137982,0.9518902,1.0341523000000001,1.0576558,1.1164143999999998,1.175173,1.2339318000000001,1.2574352,1.2809386999999999,1.3279456,1.3514491000000002,1.3396973,1.3044421,1.2691868999999998,1.1986766000000002,1.0694075,0.92838675,0.82262116,0.70510386,0.59933828,0.51707616,0.38780712
