,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
1059,1,-1.4382620000000002,-1.5076117,-1.5489977,-1.6276691,-1.7177133000000002,-1.7059669999999998,-1.7044751,-1.6633375,-1.6814338,-1.6798672,-0.72169383,-0.49843488,-0.34432441,-0.13895757,0.13553337,0.51248524,0.57512362,1.0180664000000001,1.2119492,0.70375448,0.31151942,0.52031351,0.92224515,1.1847323,1.0538598,1.0493872,1.0824969,1.2184745000000001,1.2067313,1.2563191,1.1983788999999998,0.96313443,1.1975956,0.88342228,0.88048573,1.0331668,0.9878658000000001,0.84046811,0.6951795000000001,0.56142071,0.65864095,1.1127707,1.3098216999999999,1.3646318000000002,1.4403193,1.0488263999999998,0.86169451,1.1623615,1.2062071,1.2406579,0.81132353,0.52031351,0.72053415,0.28541958,0.17244679,-0.023858934,-0.082580898,-0.16871019,-0.22058374,-0.28951279,-0.39316693,-0.48973494,-0.62545194,-0.69554828,-0.81858643,-0.88513971,-0.96996303,-1.1183573,-1.1642191000000002,-1.2156721000000001,-1.1754045,-1.2237806999999998,-1.2156721000000001,-1.2460966999999998,-0.31225547,-0.98431816,-1.0004121,-0.85382052,-0.59250065,-0.31225851,-0.39577737,-0.35662686,-0.21569051,-0.0956331
876,1,-0.32091075,-0.36155574,-0.40376336,-0.39672846,-0.35139434,-0.43971831,-0.46785672,-0.50162258,-0.50537461,-0.53663982,-0.54211118,-0.57962907,-0.61011266,-0.58822692,-0.68983817,-0.68983817,-0.69609115,-0.70963978,1.0422452,0.58499386,-0.56790473,-0.68983817,-0.14770269,-0.07157221400000001,0.14806466,1.6806773000000002,2.0385583,0.68957552,0.69207647,0.82234731,0.95827603,1.1360406,1.1887437,1.3580219999999998,1.4627601000000001,1.0724678,0.66206204,0.69911138,0.61808245,0.52762233,0.59917442,0.62407499,0.49302282,0.46384143,0.38411592,0.60844254,0.31376928,1.1521197,1.1876277,1.2229568000000002,1.0703837,0.96095588,0.6483055999999999,0.31533252,0.22518517,0.19183553,0.10012494,-0.059624856,-0.25963081,-0.27713988,-0.25838094,-0.3396697,-0.43815476,-0.44221956,-0.54914579,-0.5944799,-0.58197394,-5.512885900000001,-0.67420602,-0.68983817,-0.73048315,-0.75705833,-0.78988648,-0.86179606,-0.89618776,-0.9868563,-1.0134315,-1.0478232,-1.027501,-1.0642372,-1.0525129,0.89217248,1.3330095,1.605016
172,1,-0.50400628,-0.59693846,-0.654357,-0.70646413,-0.78180634,-0.89943981,-1.0526358,-1.1571848999999998,-1.2766683,-1.3393971000000002,-1.3968156,-1.4193844999999998,-1.4170625,-1.4119034,-1.3961529,-0.65833939,-1.0496497999999999,-0.29590447,0.43045831,0.90032829,0.86721572,1.014434,1.2418815,1.3878231,1.1837049,1.1769353999999999,0.86408561,0.74957991,0.91756827,1.0240603000000001,1.0942318000000002,0.95170638,0.95170638,0.99949974,0.95170754,1.0329553,0.96536163,0.83136953,0.83051724,0.6549885,0.48870589,0.27662286,0.82795572,1.0731826999999998,0.96664064,0.8546267,0.73862688,0.66921465,0.59723625,0.48332937,0.30574723,0.24077783,0.15713829999999998,0.030186604,-0.07500204,-0.086095768,-0.13957959,-0.26958929,-0.37854755,-0.48508729999999994,-0.64340396,-0.77842044,-0.76647209,-0.84801986,-0.91622517,-0.98542694,-0.93514298,-0.87400715,-0.92299581,-1.014999,-0.98734779,-1.021272,-1.0496497999999999,-1.1532013,-1.2408233,-1.2969802,-1.3344194,-1.1253222999999999,-0.084219096,0.64702371,1.3639264,2.104727,2.4362946,2.1422778
234,1,-0.38826878,-0.43199778,-0.46667918,-0.49532932,-3.436675,-3.436675,-0.57110077,-0.58881858,-0.61068294,-0.62802393,-0.63707125,-0.63556336,-0.63857913,-0.64159491,-0.041453387,0.28387448,0.54210138,0.78864173,0.84141805,0.82860102,0.92510605,1.0909745000000002,1.1512902,1.2608635,1.1068073,1.0042707,0.82106158,0.76979344,0.86290558,0.91568191,0.90902173,0.86227725,0.83764833,0.79492449,0.79731222,-3.436675,0.87031911,0.97124774,0.9137969000000001,0.88967072,0.91078113,0.83802545,0.37070415,0.28827253,0.22996738,0.20071444,0.13459311,0.10571699,0.073649018,0.038465192999999995,-3.436675,-0.023358747000000003,-0.044469159,-0.07839660799999999,-0.13192717,-0.20085913,-0.24602442,-0.28754148,-0.32493725,-0.3573571,-0.39882399,-0.42521229,-0.45461608,-0.48703594,-0.51304713,-0.53604225,-0.55383579,-0.57926883,-0.60012773,-0.61716703,-0.63254759,-0.64310279,-0.6571765,-0.66446471,-0.55614751,0.1274308,0.30423124,0.44559605,0.52702222,0.6959064,0.8806231,1.0222148000000002,1.09776,1.2040665000000002
283,1,-0.90487028,-0.92023527,-0.95757168,-0.96510063,-0.9937099,-1.0097349,-1.0400296999999998,-1.0597478999999999,-1.0694277,-1.077763,-1.0943802,-1.1022313,-1.0906694,-0.94305196,-0.56177326,-0.25981577,-0.018625556,0.31242475,0.64024972,0.91709333,1.1736096,1.4096899,1.5435186,1.668249,1.7382678,1.8181265,1.8374868000000002,1.8657192999999999,1.7527875,1.6317892,1.4978844999999998,1.4688451,1.4059257,1.2720209999999998,1.2147491000000001,1.1214457,1.0048572,0.81142112,0.66864358,0.49010399,0.32581535,0.20239744,0.09430620699999999,0.016866458,-0.060572037,-0.14953411,-0.20738251,-0.27460489,-0.33299148,-0.3749367,-0.43593508,-0.46497389,-0.50826489,-0.55209345,-0.58812428,-0.62415511,-0.66487136,-0.70174683,-0.73708562,-0.78709861,-0.81775134,-0.85673999,-0.89196386,-0.91885244,-0.94412771,-0.97886739,-1.0113488000000002,-1.0463039,-1.0733708,-1.1006186000000002,-1.1221291000000002,-1.1140626,-1.0495305,-0.80511371,-0.49293884,-0.20308017,0.081399162,0.38986387,0.62024452,0.7919001,1.0708951999999998,1.2381417,1.415836,1.4473340000000001
129,1,0.010732461,-0.28060245,-0.45762098,-0.44823658,-0.46188647,-0.4192316,-0.60158158,-0.54861748,-0.53695837,-0.41638904,-0.32254668,-0.25927501,-0.22301754,-0.13770781,-0.23154852,-0.3552493,-0.20311305,1.72717,1.9722952,2.1400721000000003,2.1571357000000004,2.1434825,2.0433871999999997,1.8858465,1.7781133999999998,1.6913409,1.6013988000000001,1.5194413,1.4319979999999999,1.3082989,1.234718,1.130568,1.0190975,0.93435731,0.89113293,0.82203172,0.57036467,0.33149741,0.13741693,0.0209703,-0.097488697,-0.19742629,-0.34529539,-0.48463684,-0.57065555,-0.71639274,-0.73487928,-0.74127669,-0.75193957,-0.7604721999999999,-0.74462731,-0.19955819,-0.26226201,-0.11211323,-0.013153595,0.024380693999999998,-0.95912202,-1.1337031000000002,-1.2275438,-1.1511935,-1.0306208000000001,-1.4600137,-1.7614436999999998,-1.0334634,-1.1528987,-0.28699985,0.18362665,0.62496589,0.99122991,-0.12064586,-0.98867658,-0.99763427,-1.021522,-1.0948886999999998,-1.041996,-0.76900152,-0.84720322,-0.92938648,-1.1443676999999999,-1.3405801000000002,0.32723192,0.42747169,0.4850566,0.5618337
856,1,-0.92221998,-0.95960913,-0.99396612,-0.99687495,-1.0189851,-1.0643183999999999,-1.0834059999999999,-1.0926771,-1.1095833000000002,-1.1373284,-1.1335792,-1.1449642,-1.0757709999999998,-0.79327263,-0.41915445,-0.096571364,0.19690254,0.4833135,0.76640548,1.0184231,1.1989397,1.3587296,1.457986,1.5616729,1.648522,1.7116701,1.7403023000000002,1.6523401999999998,1.488527,1.5130682,1.4438066,1.4924812,1.4376977,1.4089028000000001,1.3555251,1.2349326999999999,1.0510763,0.90505638,0.7214421999999999,0.52250665,0.36895567,0.23889457,0.13744485,0.058038396,-0.028619716,-0.10277465,-0.18119292,-0.24583674,-0.31553517,-0.38352323,-0.43115164,-0.47768934,-0.52747616,-0.57294542,-0.61724149,-0.65584174,-0.694971,-0.73134448,-0.77745792,-0.82163213,-0.86071607,-0.90665268,-0.93833858,-0.97222079,-1.0089643,-1.0485712999999999,-1.0872235000000001,-1.1183996999999999,-1.1498315000000001,-1.1841885,-1.1826617,-1.1381241000000002,-1.0275742,-0.69338024,-0.37016189,-0.089147325,0.20374258,0.44208378,0.70023406,0.90219287,1.0380553,1.1983386,1.2860154,1.4394452
445,1,-0.33331679,-0.44334146,-0.52338993,-0.58625279,-0.63567865,-0.74784221,-0.82052021,-0.89559219,-0.95003257,-0.97292744,-0.9932794,-0.97926015,-1.0089789,-0.99780198,-0.82504199,2.5391914,2.8470042,2.9894632000000003,3.1013955,3.1493336,1.4929668,1.0919108999999998,1.0391341,0.97497999,0.85519722,0.76390688,0.67843196,0.69383991,0.64838922,0.60167976,0.57725756,0.61330741,0.96552925,0.71331968,0.65291258,0.59366683,0.54527794,0.45857909,0.38297476,0.25086167,0.069057336,-0.10732055,-0.25503805,-0.42118173,-0.14921037,-0.09556139,-0.05864647,-0.04142125,-0.079507015,-0.12515179,-0.1602336,-0.19296579,-0.23349702,-0.28251174,-0.31412775,-0.31819878,-0.30269339,-0.32524841,-0.32982723,-0.35679313,-0.36900383,-0.39766579,-0.38121453,-0.42402567,-0.47890095,-0.55776115,-0.62746451,-0.68529622,-0.73976036,-0.76263146,-0.78252951,-0.76670091,-0.76398768,-0.76636186,-0.78220709,-0.81418751,-0.83137232,-0.82232797,-0.81535043,-0.81147428,-0.8066285,-0.8112802,-0.76432753,2.3352836
181,1,-0.88305252,-1.1003573,-1.2334589,-1.3240041,-1.3393971000000002,-1.4634456,-1.4942293,-1.5232028,-1.3131409,-0.54712976,-1.2606244,-0.13450249,0.030029896,0.30036935,0.24785493,0.39272691,0.72774245,0.95591684,1.3525041000000002,1.7001973000000001,1.0645703000000002,1.2710139999999999,1.2818793,1.4416008,1.6111006,1.9528154999999998,2.5802902999999997,1.4231288,1.5279038999999999,1.4207983999999998,1.0358546999999998,1.0899235,0.66798517,0.24857815,-0.063617634,-0.28273897,-0.81405608,-1.2334610000000001,0.64780878,0.86084612,0.87804712,0.8001795,0.63402937,0.6027952,0.7250293000000001,0.64470228,0.51994112,0.40566043,0.31408109,0.30127445,0.26868263,0.31349954,0.34066292,0.26161529,0.16409998,0.078147857,0.03934094,0.0065524638,-0.16261324,-0.43485382,-0.59550995,-0.75383145,-0.87334814,-0.9835538,-1.0937595,-1.0720309,-1.0440914000000001,-1.0689243999999998,-1.121701,-1.2039693,-1.2269392,-1.2090128999999998,-1.2008628000000001,-1.2081078,-1.2350132,-1.2642447,-1.2117303,0.67419182,-0.8050538,0.033134283,0.5185856,0.53294444,0.78594967,0.10298293
56,1,-0.11609452,-3.8917342000000006,-0.16021911,-0.18595824,-0.20066632,-0.23008282,-0.25306419,-3.8917342000000006,-0.30178505,-0.31879108,-0.32568568,-0.3397808,-0.3394745,-3.8917342000000006,-0.09403240800000001,0.58621896,0.51175897,0.81358225,1.0035624,1.0686985,1.1653523000000001,1.3025055,1.3087563999999998,-3.8917342000000006,0.98591264,0.86260977,0.73844812,0.69515118,0.81695297,1.0090779,1.0072394,0.94059327,0.91194287,0.79887418,0.76933529,0.78248074,0.7277849000000001,0.67171001,0.56936572,0.48730658,0.38980403,0.24845707,0.28543731,0.25099549,0.22004784,0.19047819,0.16630132,0.14037827,0.11261669999999999,0.060403104000000006,0.022713302,0.011222797,-0.0030258319,-0.035199747,-0.035199747,-0.039244611,-0.068293276,-0.10414421,-0.11719769999999999,-0.14157101,-0.17584644,-0.18963526,-0.20679479999999997,-0.23008282,-0.24754867,-0.24810043,-0.25398345,-0.26685301,-0.27368176,-0.28523811,-0.29014104,-0.30684077,-0.32813714,-0.34774779,-0.36429437,-0.3745901,-0.38194414,-0.34131300000000003,-0.22036499,-0.0043129310999999995,0.21483826,0.40052879,0.44220155,0.62225382
537,1,-0.8056331,-0.85713282,-0.89590536,-0.92994242,-0.9612663,-0.99431678,-1.0245128000000001,-1.056084,-1.090755,-1.1173926,-1.1420569999999999,-1.1578422,-1.1756006,-1.1929645,-1.1913858,-0.11206761,0.19890270000000002,0.44732356,0.60616265,0.70613631,0.9739108,1.1014264,1.3776680000000001,1.4037142,1.6081334999999999,1.7853238999999999,1.8613121,1.9140396000000002,1.9137101000000003,1.9414287000000001,1.9588744999999999,1.9038451,1.6738892,1.0422315,0.8917777,0.7883515999999999,0.66996135,0.60278088,0.45982032,0.36070151,0.22863169,0.13523495,0.030564215,-0.09459035800000001,-0.13743632,-0.18014134,-0.26400067,-0.29438713,-0.32911506,-0.37844423,-0.41346748,-0.42826612,-0.46723644,-0.5154380999999999,-0.53267956,-0.54254532,-0.57181386,-0.59075581,-0.61620977,-0.64679401,-0.71223713,-0.7484116999999999,-0.76255249,-0.80004276,-0.85178288,-0.88526424,-0.92599612,-0.95855312,-1.0014694,-1.0350129000000001,-1.0654985000000001,-1.0644458,-1.0589381000000002,-1.0749693999999999,-1.0779292,0.23422242,0.50987224,0.71937309,0.98846289,1.0331549,1.1306293,1.2326413999999999,1.3258733999999999,0.97119762
231,1,-1.0024583,-1.0325156,-1.0604200000000001,-1.0877916,-1.116215,-1.1324145,-1.1797863000000002,-1.2235638,-1.2613927,-1.2946216999999998,-1.2870084,-1.2993166,-1.308833,-1.3070388000000002,-0.50452234,0.07380303,0.39237499,0.67842021,0.96647101,1.2111303999999998,1.2780642,1.4684781,1.5036557,1.3200169,1.3059797,1.3415088,1.4566162,1.5454839,1.4654379,1.4797281,1.4648037,1.3611771000000001,1.3024908000000002,1.2760975,1.1223078000000002,1.051408,0.93313672,0.71703147,0.51554872,0.30450409,0.21454834,0.031585881,-0.024456937,-0.034354429,-0.060382855,-0.10086263,-0.12397456,-0.19448946,-0.20421729,-0.26210306,-0.30900705,-0.36198372,-0.40631498,-0.44618352,-0.48468587,-0.51878291,-0.54651723,-0.56481636,-0.58382897,-0.61140029,-0.62448582,-0.67273563,-0.73503856,-0.78225965,-0.82513026,-0.8581219000000001,-0.89945147,-0.92711799,-0.95437666,-0.98564574,-1.0081683000000001,-1.030057,-1.0259332,-1.0223796,-1.0218091,-0.8902404,0.30323496,0.70880616,1.0733919,1.2850433,1.3414296,1.3219683,1.5895785,1.79395
307,1,-0.79778651,-0.81252793,-0.83045209,-0.84050303,-0.86395589,-0.87182861,-0.89704009,-0.92007383,-0.9452011999999999,-0.9527394,-0.93556839,-0.85423994,-0.72156668,-0.41626774,-0.10678107,0.068691848,0.13779308,0.45356159,0.66496742,0.80241478,0.92847121,1.0825858999999998,1.2019413,1.2584784,1.3072258999999997,1.4006999,1.4289263,1.4324861,1.30999,1.3363737,1.3288355,1.286119,1.2521966,1.1747199,0.9842742,0.98207592,0.94941035,0.80869662,0.69813574,0.5423451,0.39220886,0.30011643,0.21970887,0.16731797,0.10764024,0.060525699,0.016462828,-0.024698025,-0.06121633,-0.09631199,-0.13107118,-0.17881318,-0.22404243,-0.25252027,-0.29858727,-0.32656335,-5.841622599999999,-0.37229486,-0.39867859,-0.42657006,-0.47657390000000005,-0.50295764,-0.51929042,-0.528085,-0.54693052,-0.56828878,-0.58839067,-0.60472395,-0.63047925,-0.65058163,-0.67822173,-0.69593657,-0.71654121,-0.71582328,-0.65623504,-0.51049584,-0.28284036,-0.0029206511,0.22008593,0.425921,0.63657321,0.786082,0.96951224,1.1512674999999999
14,1,-0.57779956,-0.62640994,-0.68554796,-0.70980599,-0.76617245,-0.78782674,-0.80828238,-0.86732668,-0.90426651,-0.93993294,-0.97258344,-0.98591448,-0.99028589,-0.82731456,-0.079219123,0.49865545,0.84251186,1.1300282,1.2935875,1.4394492,1.5147536,1.4460434,1.4224408000000002,1.3344987,1.2690606000000002,1.3693156000000002,1.5068866,1.5767501,1.6401107,1.6761955000000002,1.7151143,1.7130165000000002,1.7244811999999998,1.7064977,1.6347348,1.5585871,1.4938477,1.2419066,-0.046400195,-0.34734675,-0.61916101,-0.91869086,-1.1956299,-1.3775954,-1.2224917,-1.2722946000000002,-1.3675363999999999,-1.4303463,-1.5512445,-1.6514781000000003,-1.6924678,-0.90625958,-0.57959786,-0.45528993,-0.44152156,-0.41595217,-0.40561135,-0.40533082,-0.41640113,-0.39470886,-0.38717941,-0.40021645,-0.40965752,-0.42339036,-0.439779,-0.44637317,-0.44364571,-0.44217693,-0.44427474,-0.352112,0.058726096,-0.25151942,-0.032013812999999995,0.19322417,0.33681909,0.46791596,0.56592256,0.37500290000000003,0.086524371,0.0057504325,-0.037678205,0.11393065,0.253186,-0.053413922999999995
1212,1,-0.55438172,-0.5623623000000001,-0.58949627,-0.60865028,-0.62844175,-0.64536095,-0.66930268,-0.70202337,-0.7342116,-0.76826249,-0.7794353,-0.69803277,-0.48654649,-0.19844664,0.053740902,0.28730689,0.49054605,0.49161096,0.66697122,0.79035178,0.85180255,0.89276973,0.93799343,0.96895832,1.0091799000000001,1.028972,1.1023934,1.0928167,-6.7206277000000005,1.0992011000000002,1.1106933,1.1311241,1.1300598,1.0864322,1.0154054,0.91963778,0.87468001,0.84781195,0.78237058,0.70655539,0.62275899,0.52885408,0.44718563,0.31710126,0.29539371,0.24048707,0.20430886,0.15612095,0.10322049,0.052943153,0.01766893,-0.01169985,-0.096294609,-0.151095,-0.18674138,-0.2309008,-0.25643927,-0.26628188,-0.28623302,-0.39636563,-0.43626853,-0.46180699999999997,-0.50777502,-0.55629719,-0.60652171,-0.64695706,-0.66451434,-0.701225,-0.72676286,-0.75948354,-0.76719821,-0.8097615,-0.86243333,-0.86402944,-0.85445274,-0.60598988,-0.24313789,0.046399017,0.29475563,0.54375095,0.68101754,0.73634914,0.77518837,0.86935982
1107,1,-0.68148887,-0.69564387,-0.70785045,-0.70040052,-0.69322066,-0.697259,-0.70277274,-0.71538912,-0.71999694,-0.7248584,-0.72288901,-0.72097972,-0.72081971,-0.72867281,-0.72351229,0.64948599,0.58710767,0.69032435,0.84402615,1.0495159,1.2171749,1.4535247,1.5402854,1.5999219,1.6969946,1.7029185000000002,1.7940631,1.7770348999999999,1.8231075,1.8239054,1.8364707999999998,1.6980518,1.6372191,1.5892012,1.4902803,1.4015275,1.3722232,1.2756934,1.2638463,0.87588819,0.029355826,-0.18220486,-0.33936855,-0.26853866,-0.28282433,-0.32350198,-0.34931681,-0.38122846,-0.40233065,-0.43585359,-0.46300336,-0.49509039,-0.52874783,-0.56855346,-0.60250543,-0.64669842,-0.67960752,-0.75440169,-0.79947824,-0.84754643,-0.88412529,-0.91894927,-0.95238242,-0.97908395,-1.0073063,-1.0384209999999998,-1.0619558999999998,-1.0864029,-1.1141627,-1.1448285,-1.1585908,-1.1603854999999998,-1.1710562,-1.1779514,-0.80207055,-0.50743148,-0.37037848,-0.21066929,-0.10219602,0.020541265,0.24888805,0.46225147,0.62803512,0.77603838
414,1,-0.64454702,-0.66923949,-0.68859282,-0.71662235,-0.74565254,-0.7553294,-0.77968793,-0.78936479,-0.78869769,-0.8037133000000001,-0.80921883,-0.82673724,-0.82273307,-0.81672683,-0.78402603,-0.52041756,-0.14702776,0.18365122,0.44709291,0.64179633,0.89305837,1.0727458,1.2634450000000002,1.3681261,1.4716627,1.5804426,1.6371688,1.70524,1.7059071,1.6848851999999999,1.654854,1.6291605,1.4961879999999999,1.4276165,-4.7080552,1.0912656,0.95211978,0.87170257,0.74690524,0.56671749,0.45426697,0.32475083,0.20033537,0.09989734,0.03215972,-0.030238752999999997,-0.10131304,-0.15203258,-0.19758013,-0.25213705,-0.29484865,-0.31920757,-0.35824816,-0.38027106,-0.41096978,-0.44593958,-0.4636914000000001,-0.48704928,-0.51107426,-0.54110587,-0.56646544,-0.59015687,-0.62953141,-0.66296633,-0.69359841,-0.71742311,-0.73664317,-0.75666399,-0.78028879,-0.80104373,-0.82206558,-0.83874973,-0.84809265,-0.81672683,-0.66556888,-0.35524504,-0.047923939000000006,0.26315117,0.49778829,0.74156648,0.92409064,0.9971674,1.1648423,1.2994825
11,1,-0.32517363,-0.34231491,-0.36239959,-0.37451995,-0.39529714,-0.42473165,-0.42711245,-0.42126862,-0.43165721,-0.43944866,-0.13623084,-0.22994503,-0.13090664,-0.11740177,0.059205823,0.17218228,0.29900985,0.32931025,0.38904516,-5.9886248,0.55180063,0.65482118,0.6033104,0.57409273,0.46566104,0.47475105,-5.9886248,0.38731289,0.30437752,0.60460897,0.56370363,0.5981161,0.54573994,0.48838634,0.49812589,0.43319567,0.41588202,0.31957119,0.20204948,0.071152805,-0.023903425,-0.07714546900000001,-0.15982152,0.46566104,0.48981482,0.49812589,0.48031688,0.49293159999999997,0.46241485,0.44553339,0.42800238,0.43189811,0.40938915,0.38255229,0.37151416,0.35528173,0.33747322,0.32022023,0.30853306,0.29554732,0.19685518,0.14144919,0.08863983199999999,0.031069882000000004,-0.025016995,-0.063899913,-0.094026932,-0.13168558,-0.14986562,-0.16804515,-0.18181084,-0.20700338,-0.23427294,-0.6182201999999999,-0.49398877,-0.29227659,-0.094026932,0.052713457000000005,0.11049975,0.25853771,0.38229248,0.39527771,0.43925686,0.47345298
855,1,-0.85301316,-0.84543756,-0.85247164,-0.85986715,-0.88953766,-0.92624161,-0.95325191,-0.9541991,-1.0130245,-1.0039804,-0.96293419,-0.87620312,-0.75615559,-0.60627011,-0.35159256,-0.12772099,0.065777406,0.26747254,0.46546992,0.5881568,0.70589986,0.79691318,0.94317358,1.1301244,1.3639569,1.4799073999999999,1.6006108000000001,1.7107252,1.8620797999999998,1.9330403999999999,2.0275404,2.1068109,2.105053,2.0238066999999997,1.8583694,1.5803193000000002,1.3149996000000002,1.0671236000000002,0.89163374,0.6923726,0.52192578,0.39327901,0.29087544,0.18103213,0.060582725999999996,0.004633005,-0.08310339,-0.16094456,-0.21126614,-0.28201573,-0.35952832,-0.42575935,-0.50779051,-0.57055821,-0.60058888,-0.66146347,-0.73018284,-0.80269032,-0.85355404,-0.8854791,-0.91266948,-0.98009476,-1.0437515,-1.0932618,-1.1433521,-1.1670058,-1.1749675,-1.1753548,-1.1744272,-1.1405181,-1.0997549,-1.0120969000000002,-0.9007851,-0.71697973,-0.50165812,-0.3129936,-0.16194925,0.029252904,0.19618206,0.34220297,0.46835634,0.65449525,0.84032453,1.1139673
471,1,-0.61879925,-0.68317668,-0.74139378,-0.79527593,-0.84998726,-0.88965935,-0.92472645,-0.95764642,-0.99342951,-1.0250642,-1.0597056999999999,-1.0929474,-1.1292488999999999,-1.1550225,-1.1570192,-1.1840641,-1.1978587,-1.2022149,0.27328251,0.31721749,0.48710865,0.78419892,1.0274185,1.2256242,1.4202004,1.5696169,1.5574191000000002,1.6249399,1.7068356,1.682441,1.7805523,1.8618673,1.9065352,1.9462069,1.9509268,1.6047153,1.0249988,0.84020742,0.7282947,0.63245895,0.54548048,0.41029482,0.30844287,0.20545059,0.12024578,0.045828342,0.0098900946,-0.018788607,-0.070094198,-0.14335393,-0.17225221,-0.22256076,-0.24576332,-0.28333534,-0.29924233,-0.36171554,-0.37962468,-0.42308233,-0.43313293,-0.47255618,-0.49896524,-0.53447576,-0.56154655,-0.61724305,-0.62992278,-0.65769345,-0.6835581999999999,-0.82927816,-0.89047623,-0.93757701,-0.97387855,-1.0164553,-1.0513821,-1.0705613,-1.0578386999999998,-1.0639062,-1.0711666000000002,-0.82395336,0.48362322,0.62919141,1.1798841999999998,1.3953081,1.4348242,1.4310903
119,1,-0.44672605,-0.54466744,-0.63281339,-0.71088417,-0.76413303,-0.85431937,-0.95527234,-1.0433255,-1.1335104999999999,-1.199135,-1.2686796,-1.3052458,-1.3186777,-1.337483,-1.3421846000000002,1.4505268,2.9302718999999997,0.44089776,1.0041961,1.7075220000000002,0.92156611,0.67883143,0.95936629,0.92220529,0.50901624,0.75318743,0.40060232,0.28105578,0.3439942,0.81363058,1.4456003000000002,1.6881428,1.8391540000000002,1.6788676,1.4729108999999998,1.4449296999999999,1.2904613,0.81251039,0.63431666,0.40060101,0.42970371,0.2944889,0.21121191,0.81139151,0.72072808,0.62726482,0.52340747,0.45264994,0.3686998,0.28978855,0.16822907,0.0043612064,-0.039292192999999996,-0.043489303,-0.12212214,-0.15010465,-0.1836855,-0.28576779999999996,-0.37620903,-0.46844099,-0.56649349,-0.69140961,-0.74110837,-0.78140381,-0.82505721,-0.8811843,-0.91404363,-0.91284501,-0.94034781,-0.98735916,-1.0214981,-1.0366096,-1.053879,-1.1306323,-1.2145823999999998,-1.2694286,-1.3144805,-1.2958438,-1.0836208999999999,-0.72319841,0.027865571000000002,0.89646054,1.6618543000000001,1.5987251
134,1,-0.52097266,-0.56712693,-0.62109885,-0.65322477,-0.72176027,-0.77289475,-0.82670535,-0.84812304,-0.90702077,-0.93914731,-0.94517045,-0.96324175,-0.78293394,-0.40023286,-0.017128478,0.3542485,0.70891975,1.0264324,1.257472,1.4499618,1.6992058,1.668418,1.8028122,1.8164661,1.8633156000000002,1.9125762,1.9728508000000002,1.9837884999999997,1.7674737,1.7337409,1.6767171000000003,1.5287765,1.3830313,1.238541,1.1077413,1.0166877,0.85455808,0.72444749,0.47640765,0.29256649,0.14631291,0.086133401,0.039779666,0.0021464487,-0.040260013,-0.1070823,-0.16490895,-0.22996424,-0.28698744,-0.33125092,-0.3881847,-0.43339046,-0.47546115,-0.52150788,-0.5236494,-0.56447645,-0.66607576,-0.73858855,-0.79176826,-0.83184624,-0.88346155,-0.93657686,-0.98653272,-1.0001866,-1.0266901,-1.0596195,-1.0896039,-1.1217298,-1.1479663999999998,-1.1634935,-1.2045081,-1.1957539,-1.2143604,-1.1961553,-1.1461306,-0.92492012,-0.39621618,0.012855296,0.21881881,0.1547458,0.068234673,0.34750131,0.44387969,0.43852558
760,1,-0.69220851,-0.73503546,-0.77218749,-0.8122955,-0.84737435,-0.87610819,-0.89779472,-0.92173675,-0.94613371,-0.96701765,-0.99492824,-1.017652,-1.0430813,-1.0279129999999999,-1.0438395,-1.0575801,-1.0562138,0.3053422,0.86749097,0.95620236,1.0067871,1.2378595,1.4425957,1.4216908000000001,1.5536953000000002,1.5298839,1.6264957,1.5895421,1.6335229,1.5745789,1.6912945,1.7267736,1.7043941999999999,1.8554389,1.6842691000000003,0.56551365,0.32115140000000003,0.22590476,0.19545726,0.13690406,0.024482208,-0.043226419,-0.10689963,-0.16556405,-0.20326187,-0.23783596,-0.22950864,-0.26958443,-0.31091015,-0.32969934,-0.35778102,-0.39104988,-0.41861343,-0.43847749999999996,-0.48011592,-0.50971799,-0.54043869,-0.55190372,-0.57447732,-0.59477595,-0.61778077,-0.63541183,-0.66761614,-0.69498398,-0.70430929,-0.72204883,-0.80150754,-0.84600774,-0.88192018,-0.90993926,-0.93683028,-0.9584299000000001,-0.97393247,-0.95782271,-0.96467554,-0.96580329,-0.9696199000000001,0.95754071,1.1122696,1.3224102,1.548946,1.5228177999999999,1.6323517,1.6979746999999998
